"HomePlanet","CryoSleep","Destination","Age","VIP","Transported","Group_id","Deck","Num","Side","Group_size","LuxuryExpenses","RegularExpenses"
"Mars","True","55 Cancri e",2,"False",1,7085,"F",1466,"P",3,0,0
"Mars","True","TRAPPIST-1e",1,"False",1,7085,"F",1466,"P",3,0,0
"Earth","False","TRAPPIST-1e",24,"False",0,7086,"F",1467,"P",1,774,1
"Earth","True","TRAPPIST-1e",1,"False",1,7087,"G",1141,"P",1,0,0
"Earth","False","TRAPPIST-1e",63,"False",0,7088,"F",1468,"P",1,128,742
"Europa","False","TRAPPIST-1e",20,"False",1,7089,"D",218,"S",1,1396,2487
"Earth","True","TRAPPIST-1e",32,"False",1,7091,"G",1142,"P",1,0,0
"Earth","False","TRAPPIST-1e",24,"False",1,7092,"F",1470,"P",1,62,582
"Earth","True","TRAPPIST-1e",32,"False",0,7093,"G",1143,"P",1,0,0
"Europa","False","TRAPPIST-1e",36,"False",1,7094,"E",454,"P",1,357,4558
"Earth","True","PSO J318.5-22",13,"False",1,7095,"G",1144,"P",1,0,0
"Europa","True","TRAPPIST-1e",29,"False",1,7096,"C",260,"S",3,0,0
"Europa","False","TRAPPIST-1e",27,"False",0,7096,"C",260,"S",3,2325,14
"Europa","True","TRAPPIST-1e",30,"False",1,7096,"C",260,"S",3,0,0
"Europa","False","55 Cancri e",27,"False",1,7097,"A",75,"P",4,46,4805
"Europa","False","TRAPPIST-1e",14,"False",0,7097,"A",75,"P",4,408,3164
"Europa","False","TRAPPIST-1e",32,"True",0,7097,"A",75,"P",4,3849,1863
"Europa","False","55 Cancri e",33,"True",0,7097,"A",75,"P",4,2361,28
"Earth","False","TRAPPIST-1e",35,"False",1,7098,"F",1356,"S",1,81,651
"Earth","False","TRAPPIST-1e",57,"False",0,7104,"C",228,"P",2,9590,22
"Europa","False","TRAPPIST-1e",42,"False",1,7104,"C",228,"P",2,647,4389
"Earth","False","55 Cancri e",20,"False",1,7105,"F",1473,"P",1,20,558
"Mars","True","TRAPPIST-1e",18,"False",1,7106,"F",1357,"S",1,0,0
"Europa","False","55 Cancri e",49,"False",0,7109,"B",268,"S",1,13016,7683
"Earth","False","PSO J318.5-22",23,"False",0,7110,"F",1358,"S",1,546,3
"Mars","False","TRAPPIST-1e",24,"False",0,7111,"F",1359,"S",1,1338,0
"Earth","False","TRAPPIST-1e",24,"False",0,7113,"F",1361,"S",2,757,0
"Earth","False","55 Cancri e",23,"False",1,7113,"F",1361,"S",2,610,1
"Earth","False","TRAPPIST-1e",24,"False",0,7114,"F",1362,"S",1,184,510
"Earth","True","PSO J318.5-22",26,"False",0,7116,"G",1146,"P",1,0,0
"Europa","True","55 Cancri e",28,"False",1,7117,"B",236,"P",1,0,0
"Earth","False","PSO J318.5-22",17,"False",0,7118,"F",1475,"P",1,0,1383
"Earth","False","TRAPPIST-1e",20,"False",0,7119,"F",1476,"P",1,1673,479
"Earth","False","TRAPPIST-1e",22,"False",0,7120,"F",1363,"S",1,1201,0
"Europa","True","55 Cancri e",23,"False",1,7121,"B",269,"S",2,0,0
"Europa","True","55 Cancri e",22,"False",1,7121,"B",269,"S",2,0,0
"Earth","False","TRAPPIST-1e",29,"False",0,7126,"F",1366,"S",1,720,664
"Europa","False","55 Cancri e",37,"False",0,7128,"B",238,"P",3,9210,4463
"Europa","False","55 Cancri e",44,"False",1,7128,"B",238,"P",3,205,4325
"Europa","False","55 Cancri e",34,"False",0,7128,"B",238,"P",3,2845,2613
"Earth","False","55 Cancri e",23,"False",0,7132,"G",1165,"S",1,626,0
"Earth","False","TRAPPIST-1e",18,"False",0,7133,"F",1368,"S",1,792,11
"Earth","True","PSO J318.5-22",18,"False",1,7134,"G",1148,"P",1,0,0
"Earth","False","TRAPPIST-1e",18,"False",0,7140,"F",1371,"S",1,738,10
"Mars","False","TRAPPIST-1e",22,"False",0,7142,"E",474,"S",2,45,1128
"Mars","False","TRAPPIST-1e",10,"False",1,7142,"E",474,"S",2,0,0
"Mars","False","TRAPPIST-1e",31,"False",0,7143,"F",1372,"S",1,909,437
"Earth","True","TRAPPIST-1e",48,"False",0,7144,"G",1150,"P",1,0,0
"Europa","False","55 Cancri e",51,"True",1,7148,"A",87,"S",1,1508,287
"Mars","True","PSO J318.5-22",25,"False",1,7149,"F",1482,"P",1,0,0
"Mars","False","TRAPPIST-1e",32,"False",0,7151,"E",459,"P",1,998,592
"Earth","False","TRAPPIST-1e",8,"False",1,7152,"G",1167,"S",2,0,0
"Earth","True","PSO J318.5-22",49,"False",1,7152,"G",1167,"S",2,0,0
"Earth","False","PSO J318.5-22",28,"False",0,7155,"F",1375,"S",1,685,0
"Mars","False","TRAPPIST-1e",3,"False",1,7156,"E",475,"S",4,0,0
"Mars","True","TRAPPIST-1e",31,"False",1,7156,"E",475,"S",4,0,0
"Mars","False","TRAPPIST-1e",11,"False",1,7156,"E",475,"S",4,0,0
"Mars","False","TRAPPIST-1e",33,"False",0,7157,"D",219,"S",2,1631,754
"Europa","True","PSO J318.5-22",32,"False",1,7159,"C",263,"S",1,0,0
"Earth","True","TRAPPIST-1e",20,"False",1,7160,"G",1152,"P",1,0,0
"Europa","False","TRAPPIST-1e",33,"False",0,7161,"E",476,"S",1,2035,3624
"Earth","False","TRAPPIST-1e",65,"False",0,7162,"F",1485,"P",1,824,43
"Mars","True","TRAPPIST-1e",18,"False",1,7165,"F",1377,"S",1,0,0
"Mars","False","TRAPPIST-1e",19,"False",0,7166,"F",1378,"S",1,2894,5
"Europa","False","55 Cancri e",33,"False",1,7167,"B",270,"S",1,1744,3676
"Earth","True","PSO J318.5-22",31,"False",0,7170,"G",1154,"P",1,0,0
"Earth","True","TRAPPIST-1e",37,"False",1,7171,"G",1155,"P",1,0,0
"Earth","True","PSO J318.5-22",19,"False",1,7173,"G",1156,"P",1,0,0
"Earth","False","TRAPPIST-1e",18,"False",0,7175,"F",1486,"P",1,4,773
"Europa","True","55 Cancri e",47,"False",1,7176,"C",232,"P",3,0,0
"Europa","False","TRAPPIST-1e",26,"False",0,7176,"C",232,"P",3,1582,6050
"Europa","False","TRAPPIST-1e",25,"False",1,7176,"C",232,"P",3,27,3590
"Earth","False","TRAPPIST-1e",38,"False",0,7177,"F",1380,"S",1,771,26
"Earth","False","TRAPPIST-1e",53,"False",1,7179,"E",460,"P",1,110,2251
"Earth","False","TRAPPIST-1e",38,"False",0,7180,"E",478,"S",1,453,338
"Earth","False","TRAPPIST-1e",18,"False",1,7184,"G",1170,"S",1,26,688
"Europa","True","TRAPPIST-1e",14,"False",1,7186,"E",461,"P",3,0,0
"Europa","False","TRAPPIST-1e",32,"False",0,7186,"E",461,"P",3,684,1398
"Europa","False","TRAPPIST-1e",44,"False",0,7186,"E",461,"P",3,4376,16
"Earth","True","PSO J318.5-22",28,"False",1,7187,"G",1158,"P",1,0,0
"Europa","False","TRAPPIST-1e",2,"False",1,7188,"C",233,"P",3,0,0
"Europa","False","TRAPPIST-1e",28,"False",0,7188,"C",233,"P",3,13417,2942
"Europa","True","TRAPPIST-1e",27,"True",1,7188,"C",233,"P",3,0,0
"Europa","True","TRAPPIST-1e",29,"False",1,7189,"C",234,"P",1,0,0
"Earth","False","TRAPPIST-1e",14,"False",0,7191,"F",1490,"P",1,0,766
"Earth","True","TRAPPIST-1e",17,"False",1,7192,"G",1172,"S",1,0,0
"Earth","False","TRAPPIST-1e",35,"False",1,7193,"F",1381,"S",1,788,96
"Earth","False","TRAPPIST-1e",36,"False",0,7194,"F",1382,"S",1,621,129
"Europa","False","TRAPPIST-1e",37,"False",1,7200,"C",264,"S",1,472,3434
"Earth","False","TRAPPIST-1e",37,"False",0,7202,"E",462,"P",1,857,751
"Earth","False","TRAPPIST-1e",24,"False",1,7203,"E",463,"P",1,633,194
"Earth","False","TRAPPIST-1e",38,"False",0,7206,"F",1387,"S",1,1067,1361
"Earth","True","TRAPPIST-1e",28,"False",1,7207,"G",1160,"P",1,0,0
"Earth","False","TRAPPIST-1e",0,"False",1,7208,"G",1161,"P",2,0,0
"Earth","False","TRAPPIST-1e",16,"False",0,7208,"F",1492,"P",2,396,479
"Earth","False","TRAPPIST-1e",25,"False",0,7210,"F",1493,"P",1,0,879
"Earth","False","55 Cancri e",22,"False",1,7214,"F",1389,"S",1,71,690
"Mars","True","TRAPPIST-1e",24,"False",1,7215,"F",1494,"P",1,0,0
"Earth","False","PSO J318.5-22",37,"False",1,7216,"E",464,"P",1,502,179
"Mars","False","TRAPPIST-1e",21,"False",1,7217,"F",1495,"P",1,247,874
"Europa","False","TRAPPIST-1e",53,"False",1,7218,"B",271,"S",1,0,0
"Europa","False","TRAPPIST-1e",0,"False",1,7219,"C",235,"P",6,0,0
"Europa","True","TRAPPIST-1e",2,"False",0,7219,"C",235,"P",6,0,0
"Europa","True","TRAPPIST-1e",64,"False",1,7219,"C",235,"P",6,0,0
"Europa","True","TRAPPIST-1e",40,"False",1,7219,"C",235,"P",6,0,0
"Europa","False","TRAPPIST-1e",32,"False",0,7219,"C",235,"P",6,7003,163
"Europa","False","55 Cancri e",54,"True",0,7221,"B",239,"P",1,2426,317
"Earth","True","TRAPPIST-1e",30,"False",1,7224,"G",1175,"S",1,0,0
"Europa","False","55 Cancri e",37,"False",0,7225,"A",77,"P",1,1563,1509
"Mars","False","TRAPPIST-1e",20,"False",0,7226,"E",481,"S",1,3329,211
"Mars","False","TRAPPIST-1e",22,"False",0,7227,"F",1497,"P",1,741,1028
"Earth","False","PSO J318.5-22",57,"False",0,7229,"F",1391,"S",1,683,1
"Earth","True","TRAPPIST-1e",34,"False",1,7230,"G",1177,"S",1,0,0
"Europa","False","TRAPPIST-1e",51,"False",0,7232,"B",240,"P",1,3194,1253
"Mars","True","TRAPPIST-1e",47,"False",0,7233,"E",465,"P",1,0,0
"Earth","False","TRAPPIST-1e",22,"False",0,7234,"G",1163,"P",1,593,34
"Europa","False","TRAPPIST-1e",36,"False",0,7235,"B",241,"P",1,2309,2117
"Mars","False","TRAPPIST-1e",60,"False",0,7238,"F",1499,"P",1,1361,414
"Mars","False","TRAPPIST-1e",39,"False",1,7240,"F",1392,"S",2,197,2401
"Mars","False","TRAPPIST-1e",18,"False",1,7240,"F",1392,"S",2,50,2885
"Europa","True","55 Cancri e",30,"False",1,7242,"B",273,"S",1,0,0
"Mars","False","TRAPPIST-1e",45,"False",0,7246,"F",1395,"S",1,1804,17
"Earth","False","TRAPPIST-1e",30,"False",0,7247,"F",1396,"S",1,1150,0
"Earth","False","TRAPPIST-1e",21,"False",0,7249,"E",482,"S",2,1047,1
"Mars","False","TRAPPIST-1e",0,"False",1,7249,"F",1397,"S",2,0,0
"Mars","False","55 Cancri e",51,"False",1,7250,"F",1501,"P",1,40,2623
"Mars","False","TRAPPIST-1e",22,"False",0,7252,"E",466,"P",1,123,1050
"Europa","False","TRAPPIST-1e",26,"False",1,7253,"D",225,"P",1,691,896
"Earth","False","TRAPPIST-1e",10,"False",0,7255,"G",1166,"P",1,0,0
"Earth","False","TRAPPIST-1e",21,"False",0,7256,"E",484,"S",1,180,607
"Earth","True","55 Cancri e",14,"False",1,7257,"G",1167,"P",1,0,0
"Earth","False","TRAPPIST-1e",43,"False",1,7258,"F",1502,"P",1,473,1390
"Earth","False","PSO J318.5-22",22,"False",1,7259,"F",1503,"P",1,398,196
"Earth","False","TRAPPIST-1e",22,"False",0,7260,"F",1398,"S",1,527,196
"Earth","True","PSO J318.5-22",23,"False",1,7261,"G",1168,"P",1,0,0
"Europa","True","TRAPPIST-1e",25,"False",1,7267,"C",265,"S",2,0,0
"Europa","False","TRAPPIST-1e",35,"False",1,7267,"C",265,"S",2,0,0
"Earth","False","TRAPPIST-1e",30,"False",0,7268,"E",468,"P",1,791,0
"Earth","True","TRAPPIST-1e",37,"False",1,7270,"G",1170,"P",1,0,0
"Earth","False","55 Cancri e",21,"False",0,7271,"G",1171,"P",1,282,423
"Earth","False","55 Cancri e",36,"False",1,7273,"G",1183,"S",1,301,450
"Earth","False","TRAPPIST-1e",13,"False",0,7274,"F",1506,"P",1,324,594
"Earth","False","55 Cancri e",22,"False",0,7276,"F",1507,"P",1,52,642
"Europa","True","55 Cancri e",38,"False",1,7279,"C",236,"P",1,0,0
"Mars","False","TRAPPIST-1e",34,"False",0,7280,"F",1508,"P",1,5959,3
"Mars","False","TRAPPIST-1e",20,"False",1,7283,"F",1509,"P",1,0,0
"Earth","True","PSO J318.5-22",36,"False",1,7285,"G",1185,"S",1,0,0
"Europa","False","55 Cancri e",52,"False",1,7289,"A",78,"P",1,1067,1322
"Europa","True","55 Cancri e",32,"False",1,7290,"D",227,"P",5,0,0
"Europa","True","55 Cancri e",35,"False",1,7290,"D",227,"P",5,0,0
"Europa","False","TRAPPIST-1e",36,"False",0,7290,"D",227,"P",5,2979,1186
"Europa","False","TRAPPIST-1e",36,"False",0,7290,"D",227,"P",5,1431,3616
"Mars","False","TRAPPIST-1e",33,"False",0,7296,"D",228,"P",1,1011,171
"Earth","False","TRAPPIST-1e",40,"False",0,7297,"G",1188,"S",1,678,229
"Earth","False","TRAPPIST-1e",24,"False",1,7298,"F",1510,"P",1,214,478
"Earth","False","TRAPPIST-1e",35,"False",1,7300,"G",1189,"S",1,0,885
"Mars","True","TRAPPIST-1e",29,"False",1,7301,"F",1511,"P",1,0,0
"Mars","False","TRAPPIST-1e",33,"False",0,7302,"E",486,"S",1,728,285
"Earth","False","TRAPPIST-1e",51,"False",0,7303,"E",487,"S",1,937,45
"Mars","True","TRAPPIST-1e",10,"False",1,7304,"F",1512,"P",1,0,0
"Earth","True","TRAPPIST-1e",41,"False",1,7305,"G",1190,"S",1,0,0
"Earth","False","55 Cancri e",26,"False",1,7306,"E",471,"P",1,719,0
"Earth","False","TRAPPIST-1e",39,"False",0,7307,"F",1405,"S",1,697,102
"Mars","False","TRAPPIST-1e",14,"False",0,7309,"F",1513,"P",1,738,302
"Mars","False","TRAPPIST-1e",28,"False",0,7310,"D",229,"P",1,1176,6
"Earth","False","TRAPPIST-1e",18,"False",0,7311,"F",1514,"P",1,0,949
"Mars","False","TRAPPIST-1e",41,"False",0,7313,"D",231,"P",1,2754,419
"Earth","False","TRAPPIST-1e",26,"False",0,7320,"F",1517,"P",1,1011,29
"Earth","False","TRAPPIST-1e",63,"False",0,7322,"F",1408,"S",1,2027,424
"Europa","False","TRAPPIST-1e",27,"False",1,7324,"C",238,"P",1,335,2886
"Earth","False","TRAPPIST-1e",47,"False",0,7326,"F",1519,"P",1,2979,14
"Mars","False","TRAPPIST-1e",37,"False",1,7327,"F",1520,"P",1,1416,584
"Earth","False","TRAPPIST-1e",14,"False",0,7328,"F",1410,"S",1,1092,480
"Earth","False","TRAPPIST-1e",27,"False",0,7330,"C",268,"S",1,3089,71
"Mars","False","TRAPPIST-1e",61,"False",0,7331,"D",232,"P",1,1719,0
"Earth","False","TRAPPIST-1e",39,"False",0,7332,"E",488,"S",1,791,0
"Earth","False","TRAPPIST-1e",30,"False",0,7336,"F",1411,"S",2,965,5
"Earth","False","TRAPPIST-1e",26,"False",0,7336,"F",1411,"S",2,0,902
"Europa","False","TRAPPIST-1e",25,"False",0,7337,"A",89,"S",1,5864,115
"Europa","False","TRAPPIST-1e",33,"False",0,7339,"E",474,"P",1,16059,2107
"Europa","False","TRAPPIST-1e",60,"False",0,7340,"E",475,"P",1,2451,307
"Earth","True","55 Cancri e",16,"False",1,7341,"G",1191,"S",1,0,0
"Earth","False","TRAPPIST-1e",50,"False",1,7342,"G",1178,"P",1,559,185
"Earth","False","TRAPPIST-1e",22,"False",0,7343,"F",1412,"S",1,700,1
"Earth","False","PSO J318.5-22",15,"False",0,7344,"F",1413,"S",1,952,9
"Earth","False","55 Cancri e",58,"False",0,7347,"G",1179,"P",1,239,437
"Europa","False","TRAPPIST-1e",60,"False",0,7353,"C",269,"S",2,5468,3435
"Europa","True","TRAPPIST-1e",46,"False",1,7353,"C",269,"S",2,0,0
"Earth","True","TRAPPIST-1e",40,"False",0,7356,"G",1181,"P",1,0,0
"Earth","False","55 Cancri e",23,"False",0,7358,"F",1522,"P",1,698,2
"Earth","False","PSO J318.5-22",21,"False",1,7359,"E",492,"S",1,210,434
"Earth","True","55 Cancri e",29,"False",1,7360,"G",1194,"S",1,0,0
"Europa","True","55 Cancri e",23,"False",1,7361,"C",239,"P",2,0,0
"Europa","True","55 Cancri e",41,"False",1,7361,"C",239,"P",2,0,0
"Earth","False","TRAPPIST-1e",20,"False",0,7365,"G",1183,"P",1,16,802
"Earth","False","TRAPPIST-1e",24,"False",0,7366,"G",1184,"P",1,889,0
"Mars","False","TRAPPIST-1e",21,"False",0,7367,"D",234,"P",2,2615,103
"Mars","False","TRAPPIST-1e",55,"False",0,7367,"F",1523,"P",2,1236,52
"Earth","False","TRAPPIST-1e",21,"False",0,7370,"F",1525,"P",1,486,72
"Earth","True","55 Cancri e",42,"False",1,7371,"G",1185,"P",1,0,0
"Earth","False","TRAPPIST-1e",40,"False",0,7372,"F",1526,"P",1,2844,147
"Europa","True","TRAPPIST-1e",26,"False",1,7376,"E",477,"P",1,0,0
"Earth","True","PSO J318.5-22",43,"False",0,7377,"G",1186,"P",1,0,0
"Earth","False","TRAPPIST-1e",20,"False",0,7379,"F",1416,"S",1,9,1540
"Earth","False","PSO J318.5-22",19,"False",0,7385,"F",1417,"S",1,612,77
"Europa","False","TRAPPIST-1e",40,"False",1,7387,"C",240,"P",1,44,4269
"Earth","True","PSO J318.5-22",17,"False",1,7388,"G",1198,"S",1,0,0
"Earth","False","TRAPPIST-1e",62,"False",0,7390,"G",1190,"P",1,836,0
"Earth","True","TRAPPIST-1e",37,"False",0,7392,"G",1192,"P",1,0,0
"Earth","False","TRAPPIST-1e",40,"False",0,7393,"E",478,"P",1,789,0
"Earth","False","55 Cancri e",25,"False",0,7394,"G",1193,"P",1,0,674
"Europa","True","55 Cancri e",17,"False",1,7395,"B",277,"S",4,0,0
"Europa","True","TRAPPIST-1e",46,"False",1,7395,"B",277,"S",4,0,0
"Europa","False","TRAPPIST-1e",38,"False",0,7395,"B",277,"S",4,3883,5974
"Europa","False","55 Cancri e",43,"True",0,7395,"B",277,"S",4,2470,486
"Europa","False","55 Cancri e",28,"False",1,7396,"C",271,"S",3,993,7336
"Europa","True","TRAPPIST-1e",31,"True",1,7396,"C",271,"S",3,0,0
"Europa","True","PSO J318.5-22",35,"False",1,7396,"C",271,"S",3,0,0
"Earth","False","TRAPPIST-1e",19,"False",1,7398,"F",1531,"P",1,499,272
"Earth","False","TRAPPIST-1e",24,"False",0,7399,"F",1418,"S",1,544,217
"Europa","False","TRAPPIST-1e",16,"False",1,7402,"C",272,"S",2,213,1420
"Europa","True","55 Cancri e",45,"False",1,7402,"C",272,"S",2,0,0
"Earth","False","TRAPPIST-1e",19,"False",0,7403,"G",1194,"P",1,294,615
"Earth","False","TRAPPIST-1e",23,"False",1,7405,"F",1419,"S",1,0,1400
"Earth","False","TRAPPIST-1e",19,"False",0,7406,"G",1195,"P",1,7,879
"Earth","False","TRAPPIST-1e",41,"False",1,7410,"G",1201,"S",1,85,804
"Earth","False","TRAPPIST-1e",30,"False",0,7411,"F",1533,"P",1,1115,439
"Europa","False","55 Cancri e",41,"False",0,7416,"B",278,"S",1,7132,10263
"Mars","False","TRAPPIST-1e",7,"False",1,7418,"F",1534,"P",1,0,0
"Earth","False","TRAPPIST-1e",39,"False",1,7419,"G",1197,"P",2,7,875
"Earth","False","TRAPPIST-1e",47,"False",1,7419,"F",1535,"P",2,6,866
"Earth","False","TRAPPIST-1e",21,"False",0,7422,"G",1204,"S",1,559,61
"Earth","False","TRAPPIST-1e",19,"False",0,7425,"G",1200,"P",2,889,0
"Mars","False","TRAPPIST-1e",50,"False",1,7427,"F",1423,"S",1,0,0
"Europa","False","TRAPPIST-1e",28,"False",0,7428,"A",79,"P",1,1915,136
"Earth","False","PSO J318.5-22",24,"False",0,7430,"G",1205,"S",1,549,204
"Europa","True","TRAPPIST-1e",38,"False",1,7432,"E",481,"P",1,0,0
"Europa","True","55 Cancri e",26,"False",1,7435,"B",244,"P",1,0,0
"Earth","False","TRAPPIST-1e",28,"False",0,7436,"G",1202,"P",1,0,0
"Europa","True","55 Cancri e",45,"False",1,7437,"B",279,"S",3,0,0
"Europa","True","TRAPPIST-1e",47,"False",1,7437,"B",279,"S",3,0,0
"Europa","True","TRAPPIST-1e",60,"False",1,7437,"B",279,"S",3,0,0
"Earth","False","55 Cancri e",42,"False",1,7438,"E",483,"P",1,409,309
"Earth","True","TRAPPIST-1e",20,"False",0,7445,"G",1208,"S",1,0,0
"Earth","False","TRAPPIST-1e",18,"False",0,7446,"G",1204,"P",1,1128,672
"Earth","False","55 Cancri e",25,"False",0,7448,"F",1540,"P",1,662,40
"Earth","False","PSO J318.5-22",20,"False",0,7449,"F",1541,"P",1,1227,321
"Earth","False","TRAPPIST-1e",23,"False",0,7450,"G",1205,"P",1,511,193
"Europa","True","TRAPPIST-1e",48,"False",1,7452,"B",281,"S",2,0,0
"Europa","False","55 Cancri e",26,"False",1,7452,"B",281,"S",2,1047,3962
"Europa","True","55 Cancri e",27,"False",1,7453,"C",275,"S",1,0,0
"Europa","False","55 Cancri e",41,"False",1,7455,"A",80,"P",1,1158,1616
"Earth","True","TRAPPIST-1e",21,"False",1,7456,"G",1210,"S",1,0,0
"Mars","False","TRAPPIST-1e",71,"False",0,7457,"E",496,"S",1,1293,5
"Earth","True","TRAPPIST-1e",64,"False",0,7458,"G",1211,"S",1,0,0
"Europa","False","TRAPPIST-1e",33,"False",0,7459,"B",282,"S",1,2094,397
"Earth","False","55 Cancri e",24,"False",1,7460,"F",1543,"P",1,1095,0
"Europa","True","TRAPPIST-1e",35,"False",1,7461,"D",223,"S",1,0,0
"Earth","True","PSO J318.5-22",13,"False",1,7462,"G",1206,"P",1,0,0
"Earth","True","TRAPPIST-1e",11,"False",1,7464,"G",1207,"P",1,0,0
"Mars","True","TRAPPIST-1e",43,"False",1,7475,"F",1545,"P",2,0,0
"Mars","True","TRAPPIST-1e",36,"False",1,7475,"F",1545,"P",2,0,0
"Earth","False","PSO J318.5-22",22,"False",0,7477,"F",1546,"P",1,690,0
"Europa","False","TRAPPIST-1e",56,"False",1,7478,"C",276,"S",1,50,5711
"Mars","True","TRAPPIST-1e",34,"False",1,7479,"F",1429,"S",1,0,0
"Earth","False","TRAPPIST-1e",46,"False",0,7481,"G",1215,"S",1,1778,1
"Mars","False","PSO J318.5-22",43,"False",1,7483,"E",485,"P",1,1204,358
"Earth","False","55 Cancri e",25,"False",1,7484,"G",1209,"P",1,0,1435
"Earth","False","55 Cancri e",14,"False",0,7486,"G",1210,"P",1,1234,200
"Earth","False","TRAPPIST-1e",63,"False",1,7487,"G",1216,"S",1,182,603
"Mars","False","TRAPPIST-1e",29,"False",0,7488,"E",486,"P",2,913,386
"Mars","True","PSO J318.5-22",45,"False",1,7488,"E",486,"P",2,0,0
"Mars","False","TRAPPIST-1e",19,"False",1,7492,"D",224,"S",1,193,2956
"Earth","False","TRAPPIST-1e",53,"False",0,7494,"E",487,"P",1,399,1219
"Mars","False","TRAPPIST-1e",45,"False",0,7495,"F",1431,"S",1,11,1146
"Europa","False","55 Cancri e",41,"False",1,7496,"C",278,"S",1,99,2383
"Mars","False","TRAPPIST-1e",68,"True",0,7498,"F",1550,"P",3,1506,859
"Mars","True","TRAPPIST-1e",5,"False",1,7498,"F",1550,"P",3,0,0
"Mars","False","TRAPPIST-1e",27,"True",1,7498,"F",1550,"P",3,30,910
"Earth","False","55 Cancri e",20,"False",1,7499,"F",1551,"P",1,30,1253
"Earth","False","TRAPPIST-1e",54,"True",0,7500,"F",1432,"S",1,1770,235
"Earth","False","TRAPPIST-1e",18,"False",0,7501,"F",1433,"S",1,804,0
"Europa","False","55 Cancri e",45,"False",1,7502,"C",241,"P",1,691,5974
"Europa","False","TRAPPIST-1e",37,"False",1,7503,"B",283,"S",2,3151,11396
"Earth","False","TRAPPIST-1e",30,"False",0,7504,"F",1552,"P",1,776,2
"Mars","False","TRAPPIST-1e",51,"True",0,7505,"F",1553,"P",3,4723,291
"Mars","True","TRAPPIST-1e",3,"False",1,7505,"F",1553,"P",3,0,0
"Mars","True","TRAPPIST-1e",3,"False",1,7505,"F",1553,"P",3,0,0
"Earth","False","TRAPPIST-1e",19,"False",0,7506,"F",1554,"P",1,2111,0
"Earth","False","TRAPPIST-1e",19,"False",0,7507,"E",499,"S",3,0,789
"Earth","False","TRAPPIST-1e",6,"False",1,7507,"E",499,"S",3,0,0
"Earth","False","55 Cancri e",4,"False",1,7507,"E",499,"S",3,0,0
"Earth","False","TRAPPIST-1e",37,"False",0,7509,"F",1434,"S",1,1445,4
"Mars","False","55 Cancri e",18,"False",0,7510,"F",1435,"S",1,1242,208
"Earth","False","TRAPPIST-1e",25,"False",0,7513,"E",488,"P",1,8,779
"Earth","False","TRAPPIST-1e",52,"False",0,7514,"F",1555,"P",1,2059,47
"Earth","False","PSO J318.5-22",25,"False",0,7517,"F",1557,"P",1,650,3
"Europa","True","TRAPPIST-1e",26,"False",1,7518,"B",246,"P",2,0,0
"Europa","False","PSO J318.5-22",32,"True",0,7518,"B",246,"P",2,16888,1804
"Earth","False","TRAPPIST-1e",58,"False",0,7520,"F",1559,"P",1,1677,257
"Earth","False","TRAPPIST-1e",44,"False",0,7521,"F",1560,"P",1,1051,103
"Earth","False","TRAPPIST-1e",41,"False",0,7522,"G",1214,"P",1,908,0
"Earth","False","TRAPPIST-1e",24,"False",1,7523,"G",1219,"S",1,167,643
"Earth","True","TRAPPIST-1e",41,"False",1,7524,"G",1215,"P",2,0,0
"Earth","True","PSO J318.5-22",23,"False",1,7524,"G",1215,"P",2,0,0
"Europa","False","TRAPPIST-1e",27,"False",0,7525,"C",279,"S",2,8113,1377
"Europa","True","55 Cancri e",61,"False",1,7525,"C",279,"S",2,0,0
"Earth","False","TRAPPIST-1e",18,"False",1,7527,"F",1561,"P",1,60,734
"Earth","True","TRAPPIST-1e",18,"False",1,7529,"G",1221,"S",1,0,0
"Europa","True","55 Cancri e",15,"False",1,7531,"B",286,"S",2,0,0
"Earth","False","55 Cancri e",12,"False",1,7533,"G",1223,"S",1,0,0
"Earth","False","PSO J318.5-22",40,"False",0,7534,"F",1439,"S",1,421,345
"Earth","False","TRAPPIST-1e",19,"False",1,7535,"F",1562,"P",1,1167,2
"Mars","True","TRAPPIST-1e",18,"False",1,7536,"F",1440,"S",1,0,0
"Europa","False","TRAPPIST-1e",48,"True",0,7538,"A",81,"P",1,12737,2864
"Earth","False","TRAPPIST-1e",35,"False",0,7542,"F",1442,"S",1,848,53
"Earth","False","TRAPPIST-1e",29,"False",0,7543,"F",1564,"P",1,56,702
"Earth","False","TRAPPIST-1e",54,"False",0,7544,"E",501,"S",1,787,0
"Earth","False","TRAPPIST-1e",22,"False",1,7549,"E",489,"P",1,121,1487
"Earth","True","PSO J318.5-22",18,"False",1,7550,"G",1216,"P",1,0,0
"Earth","False","TRAPPIST-1e",26,"False",1,7552,"E",490,"P",1,43,749
"Earth","False","PSO J318.5-22",19,"False",0,7553,"F",1444,"S",1,575,24
"Earth","False","TRAPPIST-1e",22,"False",0,7559,"F",1569,"P",1,423,441
"Europa","False","TRAPPIST-1e",17,"False",1,7560,"C",244,"P",1,0,0
"Earth","False","TRAPPIST-1e",18,"False",0,7561,"F",1445,"S",1,594,182
"Mars","True","55 Cancri e",39,"False",1,7563,"F",1570,"P",1,0,0
"Europa","False","TRAPPIST-1e",37,"False",1,7565,"B",247,"P",4,1334,7272
"Europa","False","55 Cancri e",25,"False",0,7565,"B",247,"P",4,6038,772
"Europa","False","TRAPPIST-1e",9,"False",1,7565,"B",247,"P",4,0,0
